t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
13683.757,42940,51060,43,9,0
13713.763,43588,51060,43,9,0
13743.783,42444,51060,43,9,0
13773.787,42872,51060,43,9,0
13803.797,44428,51060,41,9,0
13833.806,43636,51060,42,9,0
13863.812,41900,51060,43,9,0
13893.832,41868,51060,41,9,0
13923.851,39780,51060,42,9,0
13953.854,39252,51060,43,9,0
13983.865,41588,51060,43,9,0
14013.869,41124,51060,43,9,0
14043.881,42608,51060,43,9,0
14073.884,42412,51060,42,9,0
14103.899,42248,51060,43,9,0
14133.902,43092,51060,42,9,0
14163.905,44772,51060,43,9,0
14193.909,45208,51060,42,9,0
14223.918,41804,51060,43,9,0
14253.929,43212,51060,43,9,0
14283.936,44876,51060,43,9,0
14313.941,45692,51060,43,9,0
14343.949,43816,51060,43,9,0
14373.956,45280,51060,41,9,0
14400.006,44640,51060,43,9,0
